audio,text,description
/home/jupyter-koustav/fine_tuning/test_p/11961880897724389154.wav,naikasaṭajaina ikka ajihā sisaṭama hai jisa nāla aipha.e.e. de dāaviāṃ mutābaka havāī jahāza choṭe rūṭāṃ ‘te uḍḍa sakaṇage ate hara sāla tela de lakkhāṃ gailana bacā sakaṇage ate kārabana dī nikāsī nūṃ ghaṭṭa kara sakaṇage.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/14936317408288121329.wav,naikasaṭajaina ikka ajihā sisaṭama hai jisa nāla aipha.e.e. de dāaviāṃ mutābaka havāī jahāza choṭe rūṭāṃ ‘te uḍḍa sakaṇage ate hara sāla tela de lakkhāṃ gailana bacā sakaṇage ate kārabana dī nikāsī nūṃ ghaṭṭa kara sakaṇage.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/16554093371345386241.wav,"śera dā māṇa, bher̤īe ate kuttiāṃ de jhuṃḍāṃ, vivāhara vicca śera varage (dūjīāṃ vaḍḍīāṃ billīāṃ nahīṃ) hora jānavarāṃ, ate uha jānavara jo āpaṇe śikāra laī bahuta ghātaka hana, de jhuṃḍāṃ dī tarhāṃ kamma karadā hai.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/4119634164693785504.wav,iha davīpa-samūha paininasulā de 120 kilomīṭara uttara vicca sathita hai. ihanāṃ vicoṃ sabha toṃ vaḍḍā kiṃga jāraja āīlaiṃḍa hai jitthe vilā lāsa aisaṭarelāsa sathita hai.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/11528533523706360172.wav,iha davīpa-samūha paininasulā de 120 kilomīṭara uttara vicca sathita hai. ihanāṃ vicoṃ sabha toṃ vaḍḍā kiṃga jāraja āīlaiṃḍa hai jitthe vilā lāsa aisaṭarelāsa sathita hai.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/16425860913982479732.wav,"brena paitholājī ate vivahāra vicalā āpasī saṃbaṃdha, vigiānīāṃ dā uhanāṃ dī khoja vicca samarathana karadā hai.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/4631408275117126562.wav,"brena paitholājī ate vivahāra vicalā āpasī saṃbaṃdha, vigiānīāṃ dā uhanāṃ dī khoja vicca samarathana karadā hai.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/1975071677570177122.wav,53 sālā kuomo ne isa sāla de śurū vicca gavaranara de rūpa vicca śurūāta kītī sī ate pichale mahīne samaliṃgī viāha nūṃ kānūnnī taura 'te 'maṃjūrī deṇa vāle bila hasatākhara kīte sana.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/13348525723472815782.wav,"kamiśana, māraṭailī dā viśava bhara vicca śāsana k͟hilāfa phaile virodhāṃ laī ikka javāba sī jo akatūbara vicca śurū hoiā.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/2073238421701737583.wav,"kamiśana, māraṭailī dā viśava bhara vicca śāsana k͟hilāfa phaile virodhāṃ laī ikka javāba sī jo akatūbara vicca śurū hoiā.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/7453523228295091931.wav,"kamiśana, māraṭailī dā viśava bhara vicca śāsana k͟hilāfa phaile virodhāṃ laī ikka javāba sī jo akatūbara vicca śurū hoiā.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/15220919210231146569.wav,pulisa suparaḍaiṃṭa caṃdara śekhara solaṃkī ne kihā ki mulazama ḍhake hoe cihariāṃ nāla adālata vicca peśa hoe.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/9075305798322442418.wav,pulisa suparaḍaiṃṭa caṃdara śekhara solaṃkī ne kihā ki mulazama ḍhake hoe cihariāṃ nāla adālata vicca peśa hoe.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/10627448081222658585.wav,para itthe paṃchīāṃ bāre bahuta sārīāṃ ajihīāṃ cīzāṃ hana jo hāle vī ḍāināsaura dī tarhāṃ dikhāī diṃdīāṃ hana.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/10824949113746069255.wav,para itthe paṃchīāṃ bāre bahuta sārīāṃ ajihīāṃ cīzāṃ hana jo hāle vī ḍāināsaura dī tarhāṃ dikhāī diṃdīāṃ hana.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/11750204283640661454.wav,para itthe paṃchīāṃ bāre bahuta sārīāṃ ajihīāṃ cīzāṃ hana jo hāle vī ḍāināsaura dī tarhāṃ dikhāī diṃdīāṃ hana.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/12309702802373982664.wav,"bolaṇa dī lor̤a nahīṃ, je tuhānūṃ piāra dī bhāśā āuṃdī hai, tāṃ tuhāḍe laī puratagālī bolī sikkhaṇā āsāna hovegā.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/17556915476714763434.wav,hāīḍrojana āina proṭona huṃde hana jisane āpaṇe ilaikaṭrānāṃ nūṃ āpaṇe toṃ vakkha kara dittā huṃdā hai (kiuṃki hāīḍrojana paramāṇūāṃ vicca ikka proṭona ate ikka ilaikaṭrona huṃdā hai).,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/16028746688218247964.wav,kujjha paramāṇūāṃ vica asathira niūkalīāī huṃdā hai jisadā aratha hai ki uha binhā kise halacala jāṃ māmūlī halacala nāla bhaṃga ho sakade hana.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/492737904679906627.wav,kujjha paramāṇūāṃ vica asathira niūkalīāī huṃdā hai jisadā aratha hai ki uha binhā kise halacala jāṃ māmūlī halacala nāla bhaṃga ho sakade hana.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/7370783432586496255.wav,"sārīāṃ cīzāṃ vicāradiāṃ, sānūṃ hairāna nahīṃ hoṇā cāhīdā jekara sāḍī purakhāṃ ne āpaṇī ""proṭīna samassiā"" nūṃ use tarīke nāla halla kītā sī jisa tarhāṃ savānā utte ajja ciṃpāzī karade hana.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/16632849468569493308.wav,"sārīāṃ cīzāṃ vicāradiāṃ, sānūṃ hairāna nahīṃ hoṇā cāhīdā jekara sāḍī purakhāṃ ne āpaṇī ""proṭīna samassiā"" nūṃ use tarīke nāla halla kītā sī jisa tarhāṃ savānā utte ajja ciṃpāzī karade hana.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/15471650047078833669.wav,"sārīāṃ cīzāṃ vicāradiāṃ, sānūṃ hairāna nahīṃ hoṇā cāhīdā jekara sāḍī purakhāṃ ne āpaṇī ""proṭīna samassiā"" nūṃ use tarīke nāla halla kītā sī jisa tarhāṃ savānā utte ajja ciṃpāzī karade hana.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/6723330656951304676.wav,uha āpaṇe darada nūṃ dūra karana laī davāīāṃ nūṃ laiṇa vicca asamarattha hai kiuṃki usa nūṃ kheḍāṃ laī pratībaṃdhita kītā giā hai.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/6999697339976496399.wav,dharatī dī nadīāṃ rāhīṃ samuṃdarāṃ vicca pāe gae pāṇīṃ dā 20 pratīśata pāṇī amezana toṃ āuṃdā hai.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/5674314929538856167.wav,dharatī dī nadīāṃ rāhīṃ samuṃdarāṃ vicca pāe gae pāṇīṃ dā 20 pratīśata pāṇī amezana toṃ āuṃdā hai.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/10459744930075935112.wav,dharatī dī nadīāṃ rāhīṃ samuṃdarāṃ vicca pāe gae pāṇīṃ dā 20 pratīśata pāṇī amezana toṃ āuṃdā hai.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/14485323393576780394.wav,"garīnalaiṃḍa viralā-viralā vasāiā giā sī. norasa gāthāvāṃ anusāra airika da raiḍḍa nūṃ katala de ilajāma vicca āīsalaiṃḍa toṃ kaḍḍha dittā giā sī, dakkhaṇa de dūra-durāḍe de khetarāṃ vicca usanūṃ harī-bharī thāṃ labbhī jisanūṃ garīnalaiṃḍa nāma dittā giā.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/7066899309141215642.wav,kailīphoranīā de rājapāla aranolaḍa śavārazanegara ne ikka kānūnnī billa 'te dasatakhata kīte jo nābāligāṃ nūṃ hiṃsaka vīḍīo gemaza dī vikarī jāṃ kirāe 'te laiṇa ‘te pābaṃdī lagāuṃdā hai.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/3060358187337387476.wav,kailīphoranīā de rājapāla aranolaḍa śavārazanegara ne ikka kānūnnī billa 'te dasatakhata kīte jo nābāligāṃ nūṃ hiṃsaka vīḍīo gemaza dī vikarī jāṃ kirāe 'te laiṇa ‘te pābaṃdī lagāuṃdā hai.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/5202441116661218218.wav,kailīphoranīā de rājapāla aranolaḍa śavārazanegara ne ikka kānūnnī billa 'te dasatakhata kīte jo nābāligāṃ nūṃ hiṃsaka vīḍīo gemaza dī vikarī jāṃ kirāe 'te laiṇa ‘te pābaṃdī lagāuṃdā hai.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/7887244805000022729.wav,uttara toṃ dūra sathita vaḍḍe khetara kāfī ghaṭṭa ābādī vāle hana ate kujjha khetara lagabhaga ujār̤a jaṃgala hana.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/8552942115379600797.wav,uttara toṃ dūra sathita vaḍḍe khetara kāfī ghaṭṭa ābādī vāle hana ate kujjha khetara lagabhaga ujār̤a jaṃgala hana.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/7376787944119805320.wav,hāṃga kāṃga sakāīlāīna dī sirajanā karana vālīāṃ imāratāṃ dī pareḍa nūṃ ikka ikka camakadāra bāra cāraṭa nāla jor̤iā giā hai jo vikaṭorīā hārabara diāṃ pāṇīāṃ dī maujūdagī duārā sapaśśaṭa huṃdā hai.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/16663615638142362511.wav,"1966 toṃ suṃdarabaṃṇa vaṇajīva abhiāraṇa baṇa giā hai ate iha anumāna lagāiā jāṃdā hai ki isa vicca huṇa 400 rauila baṃgāla ṭāīgara ate lagabhaga 30,000 dhabbedāra hirana maujūda hana.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/10399226870377942780.wav,"1966 toṃ suṃdarabaṃṇa vaṇajīva abhiāraṇa baṇa giā hai ate iha anumāna lagāiā jāṃdā hai ki isa vicca huṇa 400 rauila baṃgāla ṭāīgara ate lagabhaga 30,000 dhabbedāra hirana maujūda hana.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/7974762748769515192.wav,maujūda lokāṃ dī tādāda innī vaḍḍī sī ki seṃṭa pīṭaraza sakaveara vicca aṃtama saṃsakāra takka pahuṃcaṇā hara ikka viakatī laī saṃbhava nahīṃ sī.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/6576431523033600663.wav,maujūda lokāṃ dī tādāda innī vaḍḍī sī ki seṃṭa pīṭaraza sakaveara vicca aṃtama saṃsakāra takka pahuṃcaṇā hara ikka viakatī laī saṃbhava nahīṃ sī.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/7652250379620606406.wav,maujūda lokāṃ dī tādāda innī vaḍḍī sī ki seṃṭa pīṭaraza sakaveara vicca aṃtama saṃsakāra takka pahuṃcaṇā hara ikka viakatī laī saṃbhava nahīṃ sī.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/13522782548532050979.wav,"iha ṭhīka jāpadā hai, kiuṃki dharatī te isa tarhāṃ mahisūsa nahīṃ huṃdā iha callī jā rahī hai, kī iha isa tarhāṃ hī huṃdā hai?",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/4805091272288016.wav,"uha surakkhiata tairākī de nāla lagabhaga sāre retale samuṃdarī kaṃḍhe hana, bahutiāṃ nūṃ pohuṭukāvā de rukkhāṃ duārā chāṃ pradāna kītī gaī hai.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/562678497278801831.wav,"sirafa jarama-lāīna kośikāvāṃ vicca tabadīlīāṃ bacciāṃ takka pahuṃca sakadīāṃ hana, jada ki kite hora tabadīlīāṃ nāla kośikāvāṃ dī mauta jāṃ kaiṃsara ho sakadā hai.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/889472905439163013.wav,"karī jar̤ī-būṭīāṃ ate masāliāṃ ‘te ādhārita ikka pakavāna hai, jisa vicca māsa jāṃ sabajīāṃ śāmala huṃdīāṃ hana.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/9775622999654889531.wav,"karī jar̤ī-būṭīāṃ ate masāliāṃ ‘te ādhārita ikka pakavāna hai, jisa vicca māsa jāṃ sabajīāṃ śāmala huṃdīāṃ hana.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/16038778963633946171.wav,"ihī uha sathāna hai jisa uppara briṭiśa basatīvādīāṃ ne āpaṇā kabazā kara liā sī ate isalaī jekara tusīṃ isa ilāke de basatīvādī itihāsa de sabūta khoja rahe ho, tāṃ śurūāta karana laī iha ikka uttama jag_hā hai.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/3335514476518084085.wav,"isade laṃbe jabār̤e vicca 70 toṃ ziādā atiaṃta tikkhe daṃda, isade mūṃha de chappara vicca ikka vādhū saiṭa de nāla jar̤e hoe sana, jisadā matalaba sī ki isade vicoṃ pāra jāṇa vālī koī vī cīza baca nahīṃ sakadī sī.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/9031771981545255923.wav,"isade laṃbe jabār̤e vicca 70 toṃ ziādā atiaṃta tikkhe daṃda, isade mūṃha de chappara vicca ikka vādhū saiṭa de nāla jar̤e hoe sana, jisadā matalaba sī ki isade vicoṃ pāra jāṇa vālī koī vī cīza baca nahīṃ sakadī sī.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/1050252144181565242.wav,"prāīḍaza ika toṃ tinna saṃbaṃdhita bālaga viākatīāṃ, nāla hī tīha toṃ vaddha auratāṃ ate kabasa de baṇe huṃde hana.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/692368161403257504.wav,"prāīḍaza ika toṃ tinna saṃbaṃdhita bālaga viākatīāṃ, nāla hī tīha toṃ vaddha auratāṃ ate kabasa de baṇe huṃde hana.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/18137799987922001558.wav,"unhāṃ dī anuśāsita rakkhiā, geṃda saṃbhālaṇa dī kauśalatā ate sreśaṭha ṭīma kāraja ne unhāṃ nūṃ bāhara khar̤hā kara dittā ate iha sapaśaṭa sī ki iha ṭīma nūṃ harā deṇā sī.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/13493793741563014689.wav,"unhāṃ dī anuśāsita rakkhiā, geṃda saṃbhālaṇa dī kauśalatā ate sreśaṭha ṭīma kāraja ne unhāṃ nūṃ bāhara khar̤hā kara dittā ate iha sapaśaṭa sī ki iha ṭīma nūṃ harā deṇā sī.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/7500347802112897665.wav,tusīṃ gomā vicca iddhara-uddhara jāṇa laī boḍā-boḍā (moṭarasāīkala ṭaikasī) dā sahārā lai sakade ho. choṭī yātarā laī sadhāraṇa (sathānaka) kīmata ~500 koṃgolīza phraiṃka hai.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/4586274511945551155.wav,tusīṃ gomā vicca iddhara-uddhara jāṇa laī boḍā-boḍā (moṭarasāīkala ṭaikasī) dā sahārā lai sakade ho. choṭī yātarā laī sadhāraṇa (sathānaka) kīmata ~500 koṃgolīza phraiṃka hai.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/1981558425284264075.wav,tusīṃ gomā vicca iddhara-uddhara jāṇa laī boḍā-boḍā (moṭarasāīkala ṭaikasī) dā sahārā lai sakade ho. choṭī yātarā laī sadhāraṇa (sathānaka) kīmata ~500 koṃgolīza phraiṃka hai.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/1017212797150914463.wav,ikka paramāṇū baṃba isa sidhāṃta 'te kamma karadā hai ki iha kaī proṭona ate niuṭarāna nūṃ ikka keṃdara biṃdū vicca ikaṭṭhe rakkhaṇa laī ūrajā laiṃdā hai.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/8200038150807203589.wav,"koī vī sunāmī cetāvanī jārī nahīṃ kītī gaī hai, ate jakāraṭā bhū-bhautikī ejaiṃsī de anusāra, koī vī sunāmī cetāvanī jārī nahīṃ kītī jāvegī kiuṃki bhucāla 6.5 tībaratā dī zarūrata nūṃ pūrā nahīṃ karadā hai.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/1566446378896922943.wav,"koī vī sunāmī cetāvanī jārī nahīṃ kītī gaī hai, ate jakāraṭā bhū-bhautikī ejaiṃsī de anusāra, koī vī sunāmī cetāvanī jārī nahīṃ kītī jāvegī kiuṃki bhucāla 6.5 tībaratā dī zarūrata nūṃ pūrā nahīṃ karadā hai.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/4344253690502323131.wav,punara-niramāṇa yatanāṃ dī udāracitta ālocanā ne vāśiṃgaṭana de giāta aṃdarūnī sūtarāṃ laī punara-niramāṇa ikarārāṃ dā faisalā laiṇa 'te dhiāna keṃdarita kītā.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/7106569596484986802.wav,"jiādā kārāṃ dī kharīda kārana sar̤akāṃ ‘te duraghaṭanāvāṃ dī giṇatī vī vaddha huṃdī hai, jisa kārana sihata dekhabhāla de khetara vicca nukasāne gae sarīrāṃ de ilāja laī navīāṃ takanīkāṃ dī kāḍha kaḍḍhī jāṃdī hai.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/9790004874671912335.wav,rājapāla de dafatara ne kihā ki zakhamīāṃ vicoṃ 19 pulisa adhikārī sana.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/18432333683623950889.wav,rājapāla de dafatara ne kihā ki zakhamīāṃ vicoṃ 19 pulisa adhikārī sana.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/15163069826444030933.wav,bhārī ṭaikasa lagāuṇa vāle deśāṃ vicca sailānī kaī vāra viśeśa taura ‘te śarāba ate taṃbākū varagiāṃ utapādāṃ ‘te vaḍḍī mātarā vicca paise dī baccata kara sakade hana.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/17312328986275004367.wav,bhārī ṭaikasa lagāuṇa vāle deśāṃ vicca sailānī kaī vāra viśeśa taura ‘te śarāba ate taṃbākū varagiāṃ utapādāṃ ‘te vaḍḍī mātarā vicca paise dī baccata kara sakade hana.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/8571657452207080351.wav,"tufāna kaiṭarīnā de bāada rāhata ate punata niramāṇa 'te kharaca karana dā jhagar̤ā bahisa vicca badala giā; jisadā kujha rūr̤hīvādīāṃ ne ""buśa dī navīṃ oranīlaza ḍīla"" kahi ke majāka uḍāiā.""",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/16239739537029367213.wav,"tufāna kaiṭarīnā de bāada rāhata ate punata niramāṇa 'te kharaca karana dā jhagar̤ā bahisa vicca badala giā; jisadā kujha rūr̤hīvādīāṃ ne ""buśa dī navīṃ oranīlaza ḍīla"" kahi ke majāka uḍāiā.""",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/5792512045529814778.wav,sirafa tāṃ hī koī hairāna ho sakadā hai jadoṃ kujha navāṃ āvegā tāṃ kīboraḍa kī hovegā.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/9600951933069247938.wav,sirafa tāṃ hī koī hairāna ho sakadā hai jadoṃ kujha navāṃ āvegā tāṃ kīboraḍa kī hovegā.,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/13091624567703848936.wav,iha darasāuṃdā hai ki mukkha viśe laī sabha toṃ mahattavapūrana sathāna rekhāvāṃ dī kāṭa ‘te hai jihar̤ā imeja nūṃ tīsare hisse ‘te khar̤haveṃ ate leṭaveṃ rūpa vicca vaṃḍadā hai (udāharana dekho).,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/7923403785126776296.wav,iha darasāuṃdā hai ki mukkha viśe laī sabha toṃ mahattavapūrana sathāna rekhāvāṃ dī kāṭa ‘te hai jihar̤ā imeja nūṃ tīsare hisse ‘te khar̤haveṃ ate leṭaveṃ rūpa vicca vaṃḍadā hai (udāharana dekho).,A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/12388533225579978743.wav,"ikka bagghī vicca, rājā ate rāṇī de viruddha cīka-cihār̤a ate dhamakīāṃ diṃde lokāṃ dī bhīr̤a nāla ghire hoe uha pairisa vāpasa gae.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/15529462159141398930.wav,"ikka bagghī vicca, rājā ate rāṇī de viruddha cīka-cihār̤a ate dhamakīāṃ diṃde lokāṃ dī bhīr̤a nāla ghire hoe uha pairisa vāpasa gae.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/17545285232910402076.wav,"ikka bagghī vicca, rājā ate rāṇī de viruddha cīka-cihār̤a ate dhamakīāṃ diṃde lokāṃ dī bhīr̤a nāla ghire hoe uha pairisa vāpasa gae.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/12114613285732656671.wav,"mosāsaurasa āpaṇe sameṃ dā saravotama śikārī sī, isa laī uha hora mosāsaurasa toṃ ilāvā kise dā vī ḍara nahīṃ sī.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/5102839095078513225.wav,"mosāsaurasa āpaṇe sameṃ dā saravotama śikārī sī, isa laī uha hora mosāsaurasa toṃ ilāvā kise dā vī ḍara nahīṃ sī.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/2743634148734983819.wav,"udāharana laī, hara sāla uttarī kairolīnā vicale bainaṭa sakūla de vidiārathī āpaṇī rāja dī rājadhānī dī yātarā bāre ikka vaibbasāīṭa baṇāuṃde hana, hara sāla vaibbasāīṭa nūṃ mur̤a-taratība dittī jāṃdī hai, para purāṇe saṃsakaraṇāṃ nūṃ ikka sakraipabuka vajoṃ varataṇa laī ānalāīna rakkhiā jāṃdā hai.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_p/1505715748591921335.wav,"udāharana laī, hara sāla uttarī kairolīnā vicale bainaṭa sakūla de vidiārathī āpaṇī rāja dī rājadhānī dī yātarā bāre ikka vaibbasāīṭa baṇāuṃde hana, hara sāla vaibbasāīṭa nūṃ mur̤a-taratība dittī jāṃdī hai, para purāṇe saṃsakaraṇāṃ nūṃ ikka sakraipabuka vajoṃ varataṇa laī ānalāīna rakkhiā jāṃdā hai.",A female speaker speaks clearly in Punjabi with a natural tone and moderate pace in a quiet environment.
